瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),嚼档(%),刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),秦搁扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),矫沥(10m)
192,柳林,2016-04-29 19:00,15.6,,2,65,11.5,9,1009.4,1013,.6,.15,,2000
192,柳林,2016-04-29 20:00,14.8,,1.8,71,11.9,9.5,1010,1013.6,0,0,,1900
192,柳林,2016-04-29 21:00,14.1,,1.4,75,12,9.7,1010.5,1014.1,,,,1600
192,柳林,2016-04-29 22:00,13.2,,.7,79,11.9,9.6,1010.8,1014.4,,,,1400
192,柳林,2016-04-29 23:00,13.2,,.8,81,12.3,10,1010.6,1014.2,,,,1300
192,柳林,2016-04-30 00:00,11.7,,.8,85,11.6,9.2,1010.4,1014,,,,800
192,柳林,2016-04-30 01:00,10.2,,.4,90,11.2,8.6,1010.8,1014.5,,,,500
192,柳林,2016-04-30 02:00,9.3,,.3,90,10.5,7.7,1010.4,1014.1,,,,430
192,柳林,2016-04-30 03:00,9.6,,0,91,10.8,8.1,1010.5,1014.2,,,,460
192,柳林,2016-04-30 04:00,10.6,,.3,90,11.5,9,1010.5,1014.2,,,,470
192,柳林,2016-04-30 05:00,10.7,,1,92,11.8,9.4,1010.6,1014.3,,,,50
192,柳林,2016-04-30 06:00,11.1,,.2,92,12.1,9.8,1011,1014.7,0,0,,190
192,柳林,2016-04-30 07:00,11,,.4,91,11.9,9.5,1011.4,1015.1,0,.12,,280
192,柳林,2016-04-30 08:00,12.8,,1,81,11.9,9.6,1011.8,1015.4,.7,.57,,700
192,柳林,2016-04-30 09:00,15.3,,1,68,11.8,9.4,1011.6,1015.2,1,1.09,,1000
192,柳林,2016-04-30 10:00,17.6,,1,51,10.2,7.3,1011.5,1015.1,1,1.56,,1600
192,柳林,2016-04-30 11:00,20.2,,2.3,36,8.5,4.6,1010.8,1014.3,1,1.91,,1800
192,柳林,2016-04-30 12:00,22,,2,28,7.4,2.6,1009.9,1013.4,1,2.12,,1800
192,柳林,2016-04-30 13:00,21.8,,2.9,30,7.8,3.4,1009.4,1012.9,1,2.2,,1900
192,柳林,2016-04-30 14:00,22.2,,2.8,30,8,3.7,1008.9,1012.4,1,2.13,,1600
192,柳林,2016-04-30 15:00,22.3,,3.2,31,8.3,4.3,1008.3,1011.8,1,1.91,,1900
192,柳林,2016-04-30 16:00,21.9,,3.5,32,8.4,4.4,1008.1,1011.6,1,1.52,,2000
192,柳林,2016-04-30 17:00,21.3,,2.5,36,9.1,5.6,1008,1011.5,1,1.08,,1900
192,柳林,2016-04-30 18:00,20.9,,1.9,39,9.6,6.4,1008.2,1011.7,1,.68,,1900
192,柳林,2016-04-30 19:00,18.9,,2.4,43,9.3,6,1008.8,1012.3,.7,.2,,2000
192,柳林,2016-04-30 20:00,17.6,,1.8,48,9.6,6.4,1009.6,1013.1,0,0,,2000
192,柳林,2016-04-30 21:00,16.1,,.9,53,9.7,6.5,1010.2,1013.8,,,,1900
192,柳林,2016-04-30 22:00,16.1,,1.2,53,9.7,6.5,1010.7,1014.3,,,,1800
192,柳林,2016-04-30 23:00,15.5,,1.2,56,9.8,6.7,1011,1014.6,,,,1900
192,柳林,2016-05-01 00:00,15.2,,1.9,58,9.9,6.9,1011.1,1014.7,,,,1800
192,柳林,2016-05-01 01:00,13.8,,1.3,69,10.9,8.2,1011.2,1014.8,,,,1600
192,柳林,2016-05-01 02:00,14.2,,2,66,10.6,7.9,1011.2,1014.8,,,,1700
192,柳林,2016-05-01 03:00,10,,.6,85,10.4,7.5,1011,1014.7,,,,800
192,柳林,2016-05-01 04:00,8.9,,0,89,10.1,7.1,1011.3,1015,,,,600
192,柳林,2016-05-01 05:00,8.3,,.1,90,9.8,6.7,1011.4,1015.1,,,,490
192,柳林,2016-05-01 06:00,8.3,,0,90,9.8,6.7,1011.6,1015.3,0,.01,,500
192,柳林,2016-05-01 07:00,10.6,,.1,84,10.7,8,1012,1015.7,.6,.19,,600
192,柳林,2016-05-01 08:00,13.6,,.9,74,11.5,9,1012.6,1016.2,1,.69,,800
192,柳林,2016-05-01 09:00,17.4,,0,60,11.9,9.5,1012.4,1016,1,1.18,,1200
192,柳林,2016-05-01 10:00,19.9,,2.5,33,7.6,3.1,1012.3,1015.8,1,1.64,,1700
192,柳林,2016-05-01 11:00,21.4,,1.8,31,7.8,3.5,1012.2,1015.7,1,1.98,,1900
192,柳林,2016-05-01 12:00,22.4,,2.3,32,8.6,4.8,1012,1015.5,1,2.18,,2000
192,柳林,2016-05-01 13:00,22.9,,3.1,30,8.3,4.3,1011.6,1015.1,1,2.21,,2000
192,柳林,2016-05-01 14:00,22.7,,2.7,29,8,3.7,1011.2,1014.7,1,2.17,,2000
192,柳林,2016-05-01 15:00,23.2,,2.9,33,9.3,6,1010.8,1014.3,1,1.93,,2000
192,柳林,2016-05-01 16:00,22.4,,3.4,38,10.2,7.3,1011.1,1014.6,1,1.59,,2000
192,柳林,2016-05-01 17:00,21.4,,2.9,44,11.2,8.6,1010.9,1014.4,1,1.13,,2000
192,柳林,2016-05-01 18:00,21.5,,1.4,39,9.9,6.9,1010.8,1014.3,1,.6,,1800
192,柳林,2016-05-01 19:00,19.2,,1.5,49,10.9,8.2,1011.6,1015.1,.5,.17,,2000
192,柳林,2016-05-01 20:00,17.9,,1.1,59,12,9.7,1012.2,1015.7,0,0,,2000
192,柳林,2016-05-01 21:00,16.9,,1.1,65,12.4,10.2,1012.7,1016.3,,,,2000
192,柳林,2016-05-01 22:00,16,,.6,70,12.7,10.5,1013.4,1017,,,,2000
192,柳林,2016-05-01 23:00,13.6,,0,82,12.7,10.5,1013.9,1017.5,,,,1800
192,柳林,2016-05-02 00:00,12,,.6,88,12.3,10,1014.1,1017.7,,,,1000
192,柳林,2016-05-02 01:00,11.6,,0,88,11.9,9.6,1013.8,1017.5,,,,1200
192,柳林,2016-05-02 02:00,11.4,,0,89,11.9,9.6,1013.2,1016.9,,,,1100
192,柳林,2016-05-02 03:00,11,,0,90,11.8,9.4,1013.3,1017,,,,1000
192,柳林,2016-05-02 04:00,10.5,,.3,90,11.4,8.9,1013.6,1017.3,,,,900
192,柳林,2016-05-02 05:00,10.4,,0,91,11.4,8.9,1013.9,1017.6,,,,800
192,柳林,2016-05-02 06:00,11,,0,90,11.8,9.4,1014.4,1018.1,0,0,,700
192,柳林,2016-05-02 07:00,12.6,,.1,87,12.6,10.4,1014.4,1018,0,.16,,700
192,柳林,2016-05-02 08:00,14.9,,.6,85,14.3,12.3,1014.4,1018,0,.44,,600
192,柳林,2016-05-02 09:00,15.2,,1,84,14.5,12.5,1014.2,1017.8,0,.59,,700
192,柳林,2016-05-02 10:00,18.7,,1.2,73,15.7,13.7,1013.8,1017.3,.6,1.17,,1200
192,柳林,2016-05-02 11:00,20.8,,2.5,69,16.8,14.8,1013.5,1017,.5,1.15,,1200
192,柳林,2016-05-02 12:00,21.8,,2.5,67,17.4,15.3,1013.1,1016.6,.8,1.81,,1200
192,柳林,2016-05-02 13:00,22.5,,2.6,63,17,15,1012.2,1015.7,1,1.97,,1500
192,柳林,2016-05-02 14:00,22.3,,2.7,64,17.2,15.1,1011.6,1015.1,.6,1.31,,1800
192,柳林,2016-05-02 15:00,22.7,,2,61,16.7,14.7,1010.8,1014.3,.7,1.22,,1900
192,柳林,2016-05-02 16:00,21.4,,1.7,67,17,15,1010.5,1014,.3,.75,,1900
192,柳林,2016-05-02 17:00,20.7,,1.9,68,16.5,14.5,1009.6,1013.1,0,.35,,1900
192,柳林,2016-05-02 18:00,20.4,,2.6,70,16.7,14.7,1009.3,1012.8,0,.16,,1800
192,柳林,2016-05-02 19:00,19.6,0,2.2,75,17,15,1008.8,1012.3,0,.01,,1300
192,柳林,2016-05-02 20:00,19.9,,2.9,69,16,14,1009,1012.5,0,0,,1900
192,柳林,2016-05-02 21:00,20.2,,2.3,67,15.8,13.8,1008.7,1012.2,,,,1900
192,柳林,2016-05-02 22:00,19.7,0,2.1,72,16.5,14.5,1008.3,1011.8,,,,1500
192,柳林,2016-05-02 23:00,20,0,2.4,71,16.5,14.5,1007.2,1010.7,,,,1900
192,柳林,2016-05-03 00:00,20.1,0,3.4,69,16.2,14.2,1005.9,1009.4,,,,1900
192,柳林,2016-05-03 01:00,18.4,1.4,3.7,80,16.8,14.8,1004.8,1008.3,,,,800
192,柳林,2016-05-03 02:00,17.5,4,3.5,85,16.9,14.9,1003.1,1006.6,,,,440
192,柳林,2016-05-03 03:00,17.6,2.5,4.5,81,16.2,14.2,1001.4,1004.9,,,,1000
192,柳林,2016-05-03 04:00,17.4,3.8,3.4,84,16.6,14.6,999.9,1003.4,,,,800
192,柳林,2016-05-03 05:00,17.5,8.2,3.4,86,17.2,15.1,998.3,1001.8,,,,700
192,柳林,2016-05-03 06:00,17.2,8.8,2.6,86,16.8,14.8,997.4,1000.9,0,0,,350
192,柳林,2016-05-03 07:00,16.8,19.9,2.7,88,16.7,14.7,996.1,999.6,0,0,,360
192,柳林,2016-05-03 08:00,17.4,13.2,1.3,87,17.3,15.2,994.6,998.1,0,.03,,400
192,柳林,2016-05-03 09:00,18,7.5,4.3,84,17.3,15.2,992.8,996.3,0,.07,,600
192,柳林,2016-05-03 10:00,18.2,8.4,3.3,84,17.5,15.4,991.3,994.8,0,.17,,500
192,柳林,2016-05-03 11:00,18.5,1.8,2.3,87,18.4,16.2,991.1,994.6,0,.27,,1400
192,柳林,2016-05-03 12:00,19.1,1,4.4,85,18.8,16.5,990.6,994,0,.55,,2000
192,柳林,2016-05-03 13:00,20,.1,6.6,60,13.9,11.9,991,994.5,1,2.05,,2000
192,柳林,2016-05-03 14:00,18.7,,6.9,52,11.2,8.6,992.7,996.2,1,2.04,,2000
192,柳林,2016-05-03 15:00,16.6,,7.3,51,9.6,6.4,994,997.5,1,2.14,,2000
192,柳林,2016-05-03 16:00,16,,7.9,50,9,5.5,995.1,998.6,1,1.7,,1900
192,柳林,2016-05-03 17:00,15,,5.4,54,9.2,5.7,996.2,999.8,.1,.27,,2000
192,柳林,2016-05-03 18:00,14.4,,4.1,60,9.8,6.7,997,1000.5,0,.06,,2000
192,柳林,2016-05-03 19:00,15.1,,5.4,47,8,3.8,998.2,1001.8,0,.03,,2000
192,柳林,2016-05-03 20:00,15,,4.8,46,7.8,3.4,999.2,1002.8,0,0,,2000
192,柳林,2016-05-03 21:00,15.1,,6.1,44,7.5,2.9,1000.3,1003.9,,,,2000
192,柳林,2016-05-03 22:00,15,,4.6,43,7.3,2.5,1001.2,1004.8,,,,2000
192,柳林,2016-05-03 23:00,14.9,,5.2,44,7.4,2.7,1001.5,1005.1,,,,2000
192,柳林,2016-05-04 00:00,14.9,,5.9,42,7.1,2,1001.3,1004.9,,,,2000
192,柳林,2016-05-04 01:00,15,,6.2,41,7,1.8,1000.9,1004.5,,,,2000
192,柳林,2016-05-04 02:00,14.5,,4.9,43,7.1,2,1000.7,1004.3,,,,2000
192,柳林,2016-05-04 03:00,14.1,,4.7,45,7.2,2.3,1001.1,1004.7,,,,2000
192,柳林,2016-05-04 04:00,13.5,,3.6,48,7.4,2.6,1001.1,1004.7,,,,2000
192,柳林,2016-05-04 05:00,13,,2.2,51,7.6,3,1001.3,1004.9,,,,2000
192,柳林,2016-05-04 06:00,12.4,,1.5,53,7.6,3,1001.3,1004.9,0,.01,,2000
192,柳林,2016-05-04 07:00,13.7,,2.4,49,7.6,3.1,1001.2,1004.8,.9,.25,,2000
192,柳林,2016-05-04 08:00,16.5,,2.8,41,7.6,3.1,1000.9,1004.4,1,.74,,2000
192,柳林,2016-05-04 09:00,19,,6.4,32,7,1.9,1001.1,1004.6,1,1.23,,2000
192,柳林,2016-05-04 10:00,20.6,,6,28,6.8,1.4,1001.2,1004.7,1,1.67,,1800
192,柳林,2016-05-04 11:00,21.5,,6.2,26,6.6,1.1,1001.8,1005.3,1,2.02,,1900
192,柳林,2016-05-04 12:00,22.8,,5.4,24,6.6,1.1,1001.6,1005,1,2.22,,1800
192,柳林,2016-05-04 13:00,23.6,,6.6,18,5.2,-2.1,1001.9,1005.3,1,2.32,,1900
192,柳林,2016-05-04 14:00,24.7,,4.5,14,4.3,-4.6,1002,1005.4,1,2.26,,2000
192,柳林,2016-05-04 15:00,24.7,,5.2,12,3.7,-6.6,1001.9,1005.3,1,2.04,,2000
192,柳林,2016-05-04 16:00,24.5,,6.1,10,3.1,-9.1,1002.1,1005.5,1,1.69,,2000
192,柳林,2016-05-04 17:00,23.8,,5.4,10,3,-9.6,1002.5,1005.9,1,1.25,,2000
192,柳林,2016-05-04 18:00,22.8,,4.1,12,3.3,-8.1,1003.3,1006.8,1,.74,,2000
192,柳林,2016-05-04 19:00,21.1,,4.1,13,3.2,-8.4,1004.2,1007.7,.9,.23,,2000
192,柳林,2016-05-04 20:00,19.4,,2.1,18,4.1,-5.5,1005.3,1008.8,0,0,,2000
192,柳林,2016-05-04 21:00,15.9,,1,29,5.2,-2.1,1006.6,1010.2,,,,2000
192,柳林,2016-05-04 22:00,17.8,,4.2,21,4.3,-4.8,1007.4,1010.9,,,,2000
192,柳林,2016-05-04 23:00,14,,.6,37,5.9,-.4,1008.5,1012.1,,,,2000
192,柳林,2016-05-05 00:00,11,,.8,52,6.8,1.5,1009.4,1013.1,,,,2000
192,柳林,2016-05-05 01:00,9.6,,.5,61,7.3,2.4,1010.1,1013.8,,,,2000
192,柳林,2016-05-05 02:00,8.5,,.9,67,7.4,2.7,1010.4,1014.1,,,,2000
192,柳林,2016-05-05 03:00,7.7,,.4,73,7.6,3.1,1011.1,1014.8,,,,2000
192,柳林,2016-05-05 04:00,6.7,,.3,80,7.8,3.4,1011.6,1015.3,,,,2000
192,柳林,2016-05-05 05:00,6.5,,.5,82,7.9,3.6,1012.3,1016,,,,2000
192,柳林,2016-05-05 06:00,6.5,,.1,82,7.9,3.6,1013.2,1016.9,0,.02,,2000
192,柳林,2016-05-05 07:00,10.1,,.3,72,8.8,5.2,1013.8,1017.5,.9,.28,,2000
192,柳林,2016-05-05 08:00,14,,.7,58,9.2,5.8,1014.4,1018,1,.72,,2000
192,柳林,2016-05-05 09:00,17,,.9,40,7.7,3.2,1014.2,1017.8,1,1.18,,2000
192,柳林,2016-05-05 10:00,19.9,,1.1,31,7.2,2.2,1014.1,1017.6,1,1.58,,2000
192,柳林,2016-05-05 11:00,21.1,,1.7,28,7,1.8,1013.8,1017.3,1,1.82,,2000
192,柳林,2016-05-05 12:00,22.9,,1.4,26,7.2,2.3,1013,1016.5,1,1.98,,2000
192,柳林,2016-05-05 13:00,23.7,,3.2,26,7.6,3,1012.2,1015.7,1,2.1,,2000
192,柳林,2016-05-05 14:00,23.7,,2.1,19,5.6,-1.3,1011.8,1015.3,1,1.83,,2000
192,柳林,2016-05-05 15:00,22.8,,1.6,18,5,-2.7,1011.8,1015.3,.6,1.31,,2000
192,柳林,2016-05-05 16:00,22.1,,1.6,14,3.7,-6.6,1010.9,1014.4,.6,1.11,,2000
192,柳林,2016-05-05 17:00,20.7,,1.6,19,4.6,-3.7,1011.9,1015.4,0,.55,,2000
192,柳林,2016-05-05 18:00,19.7,,1.9,23,5.3,-2,1012.1,1015.6,0,.3,,2000
192,柳林,2016-05-05 19:00,18.4,,.7,28,5.9,-.4,1011.8,1015.3,0,.08,,2000
192,柳林,2016-05-05 20:00,17.7,,1,38,7.6,3.1,1011.5,1015.1,0,0,,2000
192,柳林,2016-05-05 21:00,16.5,,.5,52,9.7,6.5,1011.9,1015.5,,,,2000
192,柳林,2016-05-05 22:00,16.3,,.4,59,10.9,8.2,1011.5,1015.1,,,,2000
192,柳林,2016-05-05 23:00,15.1,,.7,62,10.6,7.8,1010.9,1014.5,,,,2000
192,柳林,2016-05-06 00:00,15.1,,.2,68,11.6,9.2,1010.5,1014.1,,,,2000
192,柳林,2016-05-06 01:00,17.3,,1,69,13.6,11.5,1009.9,1013.5,,,,1900
192,柳林,2016-05-06 02:00,17.7,,.7,74,14.9,12.9,1009.2,1012.7,,,,1500
192,柳林,2016-05-06 03:00,16.5,.3,1,86,16.1,14.1,1007.7,1011.3,,,,800
192,柳林,2016-05-06 04:00,16.4,0,1.1,88,16.4,14.4,1006.9,1010.5,,,,390
192,柳林,2016-05-06 05:00,16,1.6,1.1,88,16,14,1005.9,1009.5,,,,160
192,柳林,2016-05-06 06:00,16,1,.2,89,16.1,14.1,1006.2,1009.8,0,0,,300
192,柳林,2016-05-06 07:00,16,.6,.8,88,16,14,1006,1009.6,0,.02,,900
192,柳林,2016-05-06 08:00,15.9,.1,.2,89,16,14,1006.3,1009.9,0,.03,,800
192,柳林,2016-05-06 09:00,16.1,.2,.3,88,16.1,14.1,1005.8,1009.4,0,.15,,900
192,柳林,2016-05-06 10:00,16.2,.1,.3,88,16.2,14.2,1005.6,1009.2,0,.23,,490
192,柳林,2016-05-06 11:00,16.7,0,.3,88,16.6,14.6,1005.2,1008.7,0,.27,,800
192,柳林,2016-05-06 12:00,17.3,0,.8,87,17.2,15.1,1004.8,1008.3,0,.35,,1300
192,柳林,2016-05-06 13:00,17.6,,.8,87,17.5,15.4,1004.2,1007.7,0,.42,,900
192,柳林,2016-05-06 14:00,18.7,,.9,83,17.8,15.7,1003.4,1006.9,0,.62,,1500
192,柳林,2016-05-06 15:00,20.4,,.6,76,18.2,16,1002.9,1006.4,.3,1.19,,1900
192,柳林,2016-05-06 16:00,20.1,,1.4,76,17.8,15.7,1002.2,1005.7,.1,.79,,1400
192,柳林,2016-05-06 17:00,20.7,,.8,76,18.5,16.3,1001.8,1005.3,0,.58,,1800
192,柳林,2016-05-06 18:00,19.8,,1.6,77,17.7,15.6,1001.8,1005.3,.2,.4,,1000
192,柳林,2016-05-06 19:00,18.7,,1.2,83,17.8,15.7,1002.7,1006.2,0,.07,,1000
192,柳林,2016-05-06 20:00,17.8,,1.7,86,17.5,15.4,1003.1,1006.6,0,0,,700
192,柳林,2016-05-06 21:00,17.5,,.8,87,17.4,15.3,1003.8,1007.3,,,,600
192,柳林,2016-05-06 22:00,17.4,,.5,88,17.4,15.3,1004.7,1008.2,,,,600
192,柳林,2016-05-06 23:00,17.5,,.5,89,17.7,15.6,1004.3,1007.8,,,,600
192,柳林,2016-05-07 00:00,17,,.1,91,17.6,15.5,1004.7,1008.2,,,,330
192,柳林,2016-05-07 01:00,16,,.2,92,16.6,14.6,1004.7,1008.3,,,,230
192,柳林,2016-05-07 02:00,15.2,,0,92,15.9,13.9,1004.9,1008.5,,,,120
192,柳林,2016-05-07 03:00,15.8,,.7,93,16.6,14.6,1005.4,1009,,,,270
192,柳林,2016-05-07 04:00,12.9,,.2,91,13.5,11.4,1006.3,1009.9,,,,600
192,柳林,2016-05-07 05:00,11.2,,.4,91,12,9.7,1007.2,1010.8,,,,700
192,柳林,2016-05-07 06:00,10.7,,.6,82,10.5,7.7,1007.9,1011.6,0,.01,,800
192,柳林,2016-05-07 07:00,15.6,,1,49,8.7,4.9,1008.6,1012.2,.4,.22,,700
192,柳林,2016-05-07 08:00,17.6,,1.5,44,8.8,5.1,1009.2,1012.7,1,.69,,800
192,柳林,2016-05-07 09:00,19.2,,2,35,7.7,3.3,1009.8,1013.3,1,1.15,,1000
192,柳林,2016-05-07 10:00,20.9,,2.8,28,6.9,1.6,1010.3,1013.8,1,1.53,,1200
192,柳林,2016-05-07 11:00,22,,3.3,23,6.1,-.1,1010.2,1013.7,1,1.84,,1500
192,柳林,2016-05-07 12:00,22.8,,3.5,23,6.3,.5,1009.7,1013.2,1,1.92,,1700
192,柳林,2016-05-07 13:00,24.1,,3.3,22,6.6,1,1009.8,1013.2,1,2.11,,1900
192,柳林,2016-05-07 14:00,24.4,,2.1,21,6.4,.6,1009,1012.4,.5,1.3,,2000
192,柳林,2016-05-07 15:00,23.5,,2.9,30,8.7,4.9,1009.1,1012.6,.3,1.21,,1500
192,柳林,2016-05-07 16:00,23.5,,2.3,29,8.4,4.4,1008.9,1012.4,.2,.98,,1400
192,柳林,2016-05-07 17:00,23.9,,1.7,30,8.8,5.2,1008.8,1012.3,1,.91,,1500
192,柳林,2016-05-07 18:00,22.8,,1.5,35,9.7,6.5,1009.2,1012.7,.9,.56,,1900
192,柳林,2016-05-07 19:00,19.2,,1,54,11.9,9.6,1010,1013.5,0,.14,,2000
192,柳林,2016-05-07 20:00,18.4,,1,42,8.8,5.2,1010.5,1014,0,0,,2000
192,柳林,2016-05-07 21:00,18.7,,1.5,36,7.7,3.3,1011.3,1014.8,,,,2000
192,柳林,2016-05-07 22:00,17.9,,1,40,8.1,4,1012.1,1015.6,,,,2000
192,柳林,2016-05-07 23:00,14.5,,.4,59,9.7,6.5,1012.8,1016.4,,,,2000
192,柳林,2016-05-08 00:00,12.9,,1.2,69,10.2,7.3,1013.4,1017,,,,2000
192,柳林,2016-05-08 01:00,12.4,,1.3,71,10.2,7.2,1013.9,1017.5,,,,2000
192,柳林,2016-05-08 02:00,11.6,,1.1,78,10.6,7.8,1013.8,1017.5,,,,2000
192,柳林,2016-05-08 03:00,10.3,,.5,81,10.1,7.1,1013.9,1017.6,,,,2000
192,柳林,2016-05-08 04:00,9.3,,.2,87,10.2,7.2,1014.1,1017.8,,,,2000
192,柳林,2016-05-08 05:00,8.5,,.1,88,9.7,6.6,1014.3,1018,,,,2000
192,柳林,2016-05-08 06:00,8.4,,.2,87,9.5,6.3,1014.5,1018.2,0,.02,,2000
192,柳林,2016-05-08 07:00,11.8,,.2,75,10.4,7.5,1014.9,1018.6,1,.29,,2000
192,柳林,2016-05-08 08:00,15.6,,1,60,10.6,7.8,1015.3,1018.9,1,.78,,2000
192,柳林,2016-05-08 09:00,18.8,,.9,47,10.2,7.2,1015.2,1018.7,1,1.24,,2000
192,柳林,2016-05-08 10:00,20.5,,1.8,39,9.3,6,1015.3,1018.8,1,1.33,,2000
192,柳林,2016-05-08 11:00,21.7,,1.7,33,8.5,4.7,1015,1018.5,1,1.5,,1700
192,柳林,2016-05-08 12:00,22.3,,4.3,27,7.2,2.3,1014.4,1017.9,1,1.82,,1600
192,柳林,2016-05-08 13:00,23.1,,3.4,24,6.8,1.4,1013.7,1017.2,1,1.77,,1800
192,柳林,2016-05-08 14:00,22.8,,3.7,24,6.6,1.1,1013.3,1016.8,1,1.54,,1900
192,柳林,2016-05-08 15:00,22.2,,3.8,26,6.9,1.7,1012.8,1016.3,0,1.05,,1800
192,柳林,2016-05-08 16:00,21.7,,3,25,6.4,.7,1012.5,1016,0,.81,,2000
192,柳林,2016-05-08 17:00,21,,2.2,25,6.2,.1,1012.4,1015.9,0,.58,,2000
192,柳林,2016-05-08 18:00,19.3,,1.6,34,7.6,3,1012,1015.5,0,.21,,2000
192,柳林,2016-05-08 19:00,18.2,,1.2,31,6.4,.7,1012,1015.5,0,.04,,2000
192,柳林,2016-05-08 20:00,17.5,,.5,35,7,1.8,1012,1015.6,0,0,,2000
192,柳林,2016-05-08 21:00,17.1,,1,52,10.1,7.1,1012.7,1016.3,,,,2000
192,柳林,2016-05-08 22:00,16,,0,52,9.4,6.1,1012.4,1016,,,,2000
192,柳林,2016-05-08 23:00,15.1,,.5,60,10.2,7.3,1011.7,1015.3,,,,2000
192,柳林,2016-05-09 00:00,14.9,,.2,63,10.6,7.9,1011.6,1015.2,,,,2000
192,柳林,2016-05-09 01:00,14.8,,.1,62,10.4,7.5,1010.9,1014.5,,,,1800
192,柳林,2016-05-09 02:00,14.7,,.3,66,11,8.4,1010.1,1013.7,,,,2000
192,柳林,2016-05-09 03:00,14.6,,.3,60,9.9,6.9,1009.3,1012.9,,,,2000
192,柳林,2016-05-09 04:00,14.3,,.2,65,10.5,7.7,1008.9,1012.5,,,,1900
192,柳林,2016-05-09 05:00,13.9,,0,77,12.2,9.9,1008.7,1012.3,,,,2000
192,柳林,2016-05-09 06:00,13.9,,0,77,12.2,9.9,1008.9,1012.5,0,0,,2000
192,柳林,2016-05-09 07:00,15.2,,1.4,69,11.9,9.5,1009.2,1012.8,0,.09,,2000
192,柳林,2016-05-09 08:00,15.7,,.2,59,10.4,7.6,1009,1012.6,0,.17,,2000
192,柳林,2016-05-09 09:00,16.1,,.9,56,10.2,7.3,1009.1,1012.7,0,.21,,2000
192,柳林,2016-05-09 10:00,17,,.7,54,10.4,7.6,1009.1,1012.7,0,.39,,2000
192,柳林,2016-05-09 11:00,18.3,,1.1,53,11.1,8.5,1008.9,1012.4,0,.69,,1800
192,柳林,2016-05-09 12:00,20.6,,1.3,44,10.6,7.9,1008,1011.5,.2,1.22,,2000
192,柳林,2016-05-09 13:00,20,,1.1,39,9.1,5.6,1007.1,1010.6,.1,.95,,2000
192,柳林,2016-05-09 14:00,21.8,,1.3,33,8.5,4.7,1006.4,1009.9,0,1.01,,2000
192,柳林,2016-05-09 15:00,21.1,,1.8,35,8.7,5,1006.2,1009.7,0,.78,,2000
192,柳林,2016-05-09 16:00,21.4,,1.1,34,8.6,4.8,1005.9,1009.4,0,.63,,2000
192,柳林,2016-05-09 17:00,21.1,,.9,34,8.5,4.6,1005.4,1008.9,.1,.51,,2000
192,柳林,2016-05-09 18:00,19.6,,1.7,49,11.1,8.5,1005.4,1008.9,0,.14,,2000
192,柳林,2016-05-09 19:00,18.9,,1.5,50,10.9,8.2,1005.6,1009.1,0,.04,,2000
192,柳林,2016-05-09 20:00,17.6,,.8,61,12.2,9.9,1005.3,1008.8,0,0,,2000
192,柳林,2016-05-09 21:00,17.6,,.7,55,11,8.4,1005.6,1009.1,,,,2000
192,柳林,2016-05-09 22:00,16.7,,.4,66,12.5,10.3,1005.6,1009.2,,,,2000
192,柳林,2016-05-09 23:00,17.2,,.7,65,12.7,10.5,1005.9,1009.4,,,,1700
192,柳林,2016-05-10 00:00,17.2,,.7,63,12.3,10,1004.9,1008.4,,,,1900
192,柳林,2016-05-10 01:00,16.9,,.5,67,12.9,10.7,1005,1008.5,,,,1700
192,柳林,2016-05-10 02:00,16.7,,1.5,69,13,10.9,1004.4,1007.9,,,,1800
192,柳林,2016-05-10 03:00,16.4,,.8,73,13.6,11.5,1003.8,1007.4,,,,1400
192,柳林,2016-05-10 04:00,16.4,,.5,75,13.9,11.9,1003.9,1007.5,,,,1300
192,柳林,2016-05-10 05:00,15.2,.2,.6,85,14.6,12.6,1003.6,1007.2,,,,500
192,柳林,2016-05-10 06:00,14.9,1.1,.5,89,15,13,1003.1,1006.7,0,0,,210
192,柳林,2016-05-10 07:00,15,2.3,1.1,90,15.3,13.3,1002.1,1005.7,0,.02,,280
192,柳林,2016-05-10 08:00,14.9,1,.3,88,14.9,12.9,1002.4,1006,0,.06,,370
192,柳林,2016-05-10 09:00,14.9,3.5,.8,89,15,13,1002.7,1006.3,0,.08,,310
192,柳林,2016-05-10 10:00,15.2,2.5,1.4,87,15,13,1002,1005.6,0,.28,,600
192,柳林,2016-05-10 11:00,15.2,5.6,1.2,89,15.3,13.3,1001.2,1004.8,0,.19,,410
192,柳林,2016-05-10 12:00,15.3,1.7,1.2,89,15.4,13.4,1000.9,1004.5,0,.14,,380
192,柳林,2016-05-10 13:00,15.3,4.7,.7,89,15.4,13.4,1000.8,1004.4,0,.18,,330
192,柳林,2016-05-10 14:00,15.7,1.4,.7,88,15.7,13.7,999.7,1003.3,0,.28,,330
192,柳林,2016-05-10 15:00,15.6,3.1,1.4,89,15.7,13.7,999.2,1002.8,0,.17,,440
192,柳林,2016-05-10 16:00,15.5,1.6,1.3,89,15.6,13.6,998.5,1002.1,0,.18,,700
192,柳林,2016-05-10 17:00,14.1,1.8,2.3,86,13.7,11.7,999.2,1002.8,0,.12,,390
